lrp,lat,lon,length,condition,structureNr,chainage,what,Delay
LRP244a,22.3026235524271,91.8635646970873,3.0,A,112537.0,249.04,bridge,"Random.Uniform(10,20)"
LRP244b,22.3002851293515,91.8652980307167,5.7,B,100636.0,249.348,bridge,"Random.Uniform(10,20)"
LRP244c,22.2975350260563,91.866363031514,3.0,A,112542.0,249.674,bridge,"Random.Uniform(10,20)"
LRP245,22.3646111,91.8508333,,,,241.456,roadpoint,0
LRP245a,22.2932366309133,91.8684360651053,1.5,A,112541.0,250.215,bridge,"Random.Uniform(10,20)"
LRP245b,22.2916421411764,91.8702911411764,3.0,A,112538.0,250.519,bridge,"Random.Uniform(10,20)"
LRP246,22.3561111,91.8531667,,,,242.456,roadpoint,0
LRP246a,22.2926079302013,91.8730201176733,3.0,A,100638.0,250.841,bridge,"Random.Uniform(10,20)"
LRP246b,22.2944653526717,91.876717971374,3.0,A,100639.0,251.281,bridge,"Random.Uniform(10,20)"
LRP247,22.347388600000002,91.85194440000001,,,,243.456,roadpoint,0
LRP247a,22.2962698699619,91.8807528022813,116.13,A,121085.0,251.538,bridge,"Random.Uniform(45,90)"
LRP247a,22.2962698699619,91.8807528022813,116.5,C,100640.0,251.538,bridge,"Random.Uniform(45,90)"
LRP247b,22.3423608,91.8530833,,,,244.049,roadpoint,0
LRP248,22.3387497,91.85347220000001,,,,244.456,roadpoint,0
LRP248a,22.2988369230769,91.8873512822898,3.0,B,100641.0,252.506,bridge,"Random.Uniform(10,20)"
LRP248b,22.338027399999998,91.85388890000002,,,,244.553,roadpoint,0
LRP248c,22.337388600000004,91.85427779999999,,,,244.63299999999998,roadpoint,0
LRP248d,22.337027399999997,91.8545278,,,,244.68,roadpoint,0
LRP249,22.3314716,91.8515556,,,,245.456,roadpoint,0
LRP249a,22.3021025781938,91.8992582823788,3.1,B,100642.0,253.777,bridge,"Random.Uniform(10,20)"
LRP250,22.3228327,91.85355559999999,,,,246.456,roadpoint,0
LRP250a,22.3035365502293,91.9044227217889,3.0,A,100643.0,254.333,bridge,"Random.Uniform(10,20)"
LRP250b,22.3153611,91.8553056,,,,247.33599999999998,roadpoint,0
LRP250c,22.315222199999997,91.8553333,,,,247.352,roadpoint,0
LRP251,22.3148889,91.85538890000001,,,,247.39700000000002,roadpoint,0
LRP251a,22.3083189877358,91.9142153009434,10.8,B,100644.0,255.505,bridge,"Random.Uniform(15,60)"
LRP251a,22.3083189877358,91.9142153009434,3.0,A,112540.0,255.505,bridge,"Random.Uniform(10,20)"
LRP251b,22.3106111,91.8570833,,,,247.923,roadpoint,0
LRP251c,22.30825,91.85897220000001,,,,248.25,roadpoint,0
LRP252,22.3071944,91.85986109999999,,,,248.39700000000002,roadpoint,0
LRP252a,22.3137546831094,91.9203176378118,3.0,A,100647.0,256.378,bridge,"Random.Uniform(10,20)"
LRP252b,22.302166699999997,91.86394440000001,,,,249.106,roadpoint,0
LRP252c,22.3157468089473,91.9243524131578,3.0,A,112539.0,256.89,bridge,"Random.Uniform(10,20)"
LRP253,22.299888600000003,91.8655833,,,,249.399,roadpoint,0
LRP253a,22.3137565607999,91.9339832312,5.3,A,100728.0,257.94,bridge,"Random.Uniform(10,20)"
LRP254,22.291944100000002,91.8693327,,,,250.394,roadpoint,0
LRP254a,22.2916663,91.8696382,,,,250.445,roadpoint,0
LRP254b,22.2916108,91.8711382,,,,250.615,roadpoint,0
LRP254c,22.293582999999998,91.8748604,,,,251.062,roadpoint,0
LRP254d,22.294638600000003,91.8770827,,,,251.324,roadpoint,0
LRP255,22.2949163,91.877666,,,,251.391,roadpoint,0
LRP255a,22.3084394099236,91.9483886979643,3.0,A,100685.0,259.795,bridge,"Random.Uniform(10,20)"
LRP255b,22.298388600000003,91.885583,,,,251.708,roadpoint,0
LRP256,22.2985552,91.886333,,,,252.39700000000002,roadpoint,0
LRP256a,22.3,91.8915552,,,,252.956,roadpoint,0
LRP257,22.3005833,91.892833,,,,253.39700000000002,roadpoint,0
LRP257a,22.3006016043999,91.9658457726,50.3,B,121087.0,262.116,bridge,"Random.Uniform(45,90)"
LRP257a,22.3006016043999,91.9658457726,50.8,C,100648.0,262.116,bridge,"Random.Uniform(45,90)"
LRP258,22.302722199999998,91.9015556,,,,254.024,roadpoint,0
LRP258a,22.3029722,91.9025,,,,254.127,roadpoint,0
LRP259,22.3053611,91.91063890000001,,,,254.99900000000002,roadpoint,0
LRP259a,22.3070556,91.9128056,,,,255.30200000000002,roadpoint,0
LRP259b,22.309694399999998,91.91575,,,,255.726,roadpoint,0
LRP260,22.3114167,91.9176382,,,,255.99900000000002,roadpoint,0
LRP260a,22.2911451997412,91.9833668252263,12.4,A,100666.0,264.369,bridge,"Random.Uniform(15,60)"
LRP260b,22.3156389,91.9224993,,,,256.688,roadpoint,0
LRP260c,22.3158889,91.92358270000001,,,,256.809,roadpoint,0
LRP261,22.3155556,91.9253882,,,,256.999,roadpoint,0
LRP261a,22.2859320161666,91.992309198,61.0,B,121088.0,265.483,bridge,"Random.Uniform(45,90)"
LRP261a,22.2859320161666,91.992309198,60.5,C,100663.0,265.483,bridge,"Random.Uniform(45,90)"
LRP262,22.31375,91.93452740000001,,,,257.999,roadpoint,0
LRP262a,22.2811424692972,91.9995571696216,14.0,B,100651.0,266.424,bridge,"Random.Uniform(15,60)"
LRP263,22.3136389,91.9438886,,,,258.999,roadpoint,0
LRP263a,22.3098611,91.9477219,,,,259.617,roadpoint,0
LRP263b,22.2710895749999,92.00559725,3.0,A,100650.0,267.818,bridge,"Random.Uniform(10,20)"
LRP264,22.3067222,91.9491941,,,,260.01,roadpoint,0
LRP264a,22.2611613745967,92.0073035838709,14.8,C,100668.0,268.954,bridge,"Random.Uniform(15,60)"
LRP264a,22.2611613745967,92.0073035838709,15.2,B,121093.0,268.954,bridge,"Random.Uniform(15,60)"
LRP264c,22.2590515857142,92.0081111238095,9.8,C,100671.0,269.199,bridge,"Random.Uniform(10,20)"
LRP265,22.3025,91.9553889,,,,261.01,roadpoint,0
LRP265a,22.2549374824626,92.0103021287313,9.2,A,100672.0,269.721,bridge,"Random.Uniform(10,20)"
LRP265b,22.2531199613981,92.0119718729483,6.0,A,100653.0,269.99,bridge,"Random.Uniform(10,20)"
LRP266,22.3009167,91.9648889,,,,262.01,roadpoint,0
LRP267,22.297944100000002,91.973916,,,,263.01,roadpoint,0
LRP267a,22.2487130149162,92.0158341025875,9.4,A,100652.0,270.642,bridge,"Random.Uniform(10,20)"
LRP267b,22.295333,91.98030490000001,,,,263.744,roadpoint,0
LRP268,22.2934997,91.98163819999999,,,,264.01,roadpoint,0
LRP268a,22.24038615762,92.0217918336116,14.0,A,100674.0,271.89,bridge,"Random.Uniform(15,60)"
LRP268b,22.2366345532374,92.0232647489208,14.0,A,100676.0,272.356,bridge,"Random.Uniform(15,60)"
LRP268c,22.291833,91.9823327,,,,264.237,roadpoint,0
LRP269,22.2878052,91.9883886,,,,265.01,roadpoint,0
LRP269a,22.2314978226851,92.0249656611111,12.7,B,121096.0,273.008,bridge,"Random.Uniform(15,60)"
LRP269b,22.2863052,91.99158299999999,,,,265.385,roadpoint,0
LRP269c,22.2260608528604,92.0264650356979,9.4,B,100683.0,273.443,bridge,"Random.Uniform(10,20)"
LRP270,22.283638600000003,91.9967497,,,,266.01,roadpoint,0
LRP270a,22.2222719897959,92.0273785979591,14.0,A,100654.0,273.878,bridge,"Random.Uniform(15,60)"
LRP271,22.276193799999998,92.00438890000001,,,,267.205,roadpoint,0
LRP271a,22.2155873504854,92.0290230394174,9.2,A,100655.0,274.66,bridge,"Random.Uniform(10,20)"
LRP271b,22.272249300000002,92.0055278,,,,267.689,roadpoint,0
LRP272,22.2676104,92.0058056,,,,268.205,roadpoint,0
LRP272a,22.2071026538461,92.03633246993,50.4,C,100656.0,275.943,bridge,"Random.Uniform(45,90)"
LRP272a,22.2071026538461,92.03633246993,50.8,D,121100.0,275.943,bridge,"Random.Uniform(45,90)"
LRP272b,22.262101455645162,92.00708382580645,,,,268.845,roadpoint,0
LRP272c,22.2049837597806,92.0383312340036,9.2,B,100660.0,276.281,bridge,"Random.Uniform(10,20)"
LRP273,22.259,92.0081389,,,,269.205,roadpoint,0
LRP273a,22.255722199999997,92.00961109999999,,,,269.608,roadpoint,0
LRP273b,22.2538611,92.01125,,,,269.876,roadpoint,0
LRP274,22.2517222,92.0133333,,,,270.205,roadpoint,0
LRP274a,22.249333,92.01527779999999,,,,270.548,roadpoint,0
LRP275,22.2449997,92.019166,,,,271.205,roadpoint,0
LRP275a,22.241055199999998,92.0215271,,,,271.807,roadpoint,0
LRP275b,22.237194100000004,92.0230549,,,,272.286,roadpoint,0
LRP276,22.236082999999997,92.0234716,,,,272.425,roadpoint,0
LRP276a,22.1739178955307,92.0532925435754,12.3,B,100657.0,280.299,bridge,"Random.Uniform(15,60)"
LRP276b,22.2316938,92.02488819999999,,,,272.98900000000003,roadpoint,0
LRP276c,22.2315827,92.0249438,,,,273.003,roadpoint,0
LRP277,22.227916,92.0258882,,,,273.219,roadpoint,0
LRP277a,22.2278882,92.02591600000001,,,,273.231,roadpoint,0
LRP277b,22.2277771,92.0259438,,,,273.243,roadpoint,0
LRP277c,22.2240271,92.02708270000001,,,,273.68,roadpoint,0
LRP278,22.2192493,92.02788819999999,,,,274.219,roadpoint,0
LRP278a,22.2170549,92.0281382,,,,274.467,roadpoint,0
LRP278b,22.2131389,92.0304993,,,,274.982,roadpoint,0
LRP279,22.2116111,92.03180490000001,,,,275.219,roadpoint,0
LRP279a,22.1586272806451,92.0682063096774,211.3,C,100692.0,282.994,bridge,"Random.Triangular(60,120,240)"
LRP279a,22.1586272806451,92.0682063096774,211.0,B,121102.0,282.994,bridge,"Random.Triangular(60,120,240)"
LRP279b,22.208027800000004,92.03577740000001,,,,275.816,roadpoint,0
LRP279c,22.2059444,92.03702740000001,,,,276.10200000000003,roadpoint,0
LRP279d,22.205888899999998,92.03713859999999,,,,276.11400000000003,roadpoint,0
LRP280,22.205416699999997,92.0380274,,,,276.219,roadpoint,0
LRP280a,22.1498523145631,92.0696330718446,9.2,A,100696.0,284.134,bridge,"Random.Uniform(10,20)"
LRP281,22.197777399999996,92.0433886,,,,277.313,roadpoint,0
LRP281a,22.191721899999997,92.0453608,,,,278.013,roadpoint,0
LRP282,22.1897497,92.046583,,,,278.32599999999996,roadpoint,0
LRP282a,22.1369522329341,92.0699301281437,12.4,A,100725.0,285.58,bridge,"Random.Uniform(15,60)"
LRP282c,22.1325208428571,92.0701565366459,15.4,A,100700.0,286.08,bridge,"Random.Uniform(15,60)"
LRP282e,22.1299160285714,92.0706024714285,33.65,A,121104.0,286.378,bridge,"Random.Uniform(15,60)"
LRP283,22.1822771,92.0513889,,,,279.339,roadpoint,0
LRP283a,22.1277338010309,92.0710012276288,27.9,A,121105.0,286.631,bridge,"Random.Uniform(15,60)"
LRP283c,22.1230775989717,92.071701048329,15.4,A,100721.0,287.144,bridge,"Random.Uniform(15,60)"
LRP283d,22.1204875006655,92.0719705134775,20.4,A,100718.0,287.487,bridge,"Random.Uniform(15,60)"
LRP284,22.1735827,92.0534167,,,,280.339,roadpoint,0
LRP284a,22.1133524851063,92.0726869042553,5.0,A,100711.0,288.329,bridge,"Random.Uniform(10,20)"
LRP285,22.1652222,92.05488890000001,,,,281.339,roadpoint,0
LRP286,22.1629722,92.0641944,,,,282.339,roadpoint,0
LRP286a,22.1596667,92.06747159999999,,,,282.85400000000004,roadpoint,0
LRP286b,22.09827857,92.074800422,7.2,A,100709.0,289.889,bridge,"Random.Uniform(10,20)"
LRP287,22.156,92.0701104,,,,283.339,roadpoint,0
LRP287a,22.0935775004504,92.0805047995495,11.2,A,100707.0,290.719,bridge,"Random.Uniform(15,60)"
LRP287b,22.150888899999998,92.069666,,,,284.012,roadpoint,0
LRP288,22.149138600000004,92.0696104,,,,284.218,roadpoint,0
LRP288a,22.0840668315789,92.093196937799,2.0,A,100706.0,292.426,bridge,"Random.Uniform(10,20)"
LRP289,22.1406663,92.0697771,,,,285.16900000000004,roadpoint,0
LRP289a,22.080520608,92.0984855314285,12.6,A,100703.0,293.134,bridge,"Random.Uniform(15,60)"
LRP289b,22.133444100000002,92.0700827,,,,285.973,roadpoint,0
LRP290,22.1320549,92.0701938,,,,286.134,roadpoint,0
LRP290a,22.1308049,92.07041600000001,,,,286.253,roadpoint,0
LRP290b,22.1304716,92.07049930000001,,,,286.314,roadpoint,0
LRP290c,22.1285271,92.0708604,,,,286.538,roadpoint,0
LRP290d,22.128277100000002,92.070916,,,,286.569,roadpoint,0
LRP291,22.1240271,92.07158270000001,,,,287.05400000000003,roadpoint,0
LRP291a,22.0695600813559,92.1042754237288,30.3,B,121107.0,294.534,bridge,"Random.Uniform(15,60)"
LRP291a,22.0695600813559,92.1042754237288,30.3,A,100701.0,294.534,bridge,"Random.Uniform(15,60)"
LRP291b,22.1208049,92.0719438,,,,287.453,roadpoint,0
LRP291c,22.0679099558303,92.1055530035335,2.0,A,100702.0,294.77,bridge,"Random.Uniform(10,20)"
LRP291d,22.0637567157894,92.1071061094736,38.5,A,121109.0,295.295,bridge,"Random.Uniform(15,60)"
LRP292,22.1151944,92.072416,,,,288.05400000000003,roadpoint,0
LRP292a,22.06088615,92.10773337,2.5,A,100705.0,295.625,bridge,"Random.Uniform(10,20)"
LRP292b,22.0565051155339,92.1090854592233,8.2,A,100717.0,296.135,bridge,"Random.Uniform(10,20)"
LRP293,22.106222199999998,92.07380490000001,,,,289.05400000000003,roadpoint,0
LRP293a,22.0519296419354,92.1090613887096,12.6,A,100708.0,296.647,bridge,"Random.Uniform(15,60)"
LRP293b,22.0993052,92.0743604,,,,289.724,roadpoint,0
LRP293c,22.0483713234624,92.1081938519362,6.0,A,100710.0,297.034,bridge,"Random.Uniform(10,20)"
LRP294,22.097583,92.07522159999999,,,,290.004,roadpoint,0
LRP294a,22.0440962566176,92.1070629529411,13.64,A,100724.0,297.569,bridge,"Random.Uniform(15,60)"
LRP294c,22.0375898525773,92.1039891092783,2.5,A,100658.0,298.405,bridge,"Random.Uniform(10,20)"
LRP295,22.092833,92.0812493,,,,290.83799999999997,roadpoint,0
LRP295a,22.031864884656,92.1041246666666,2.5,A,100659.0,299.057,bridge,"Random.Uniform(10,20)"
LRP295b,22.0287013636363,92.1034293272727,68.8,A,121123.0,299.434,bridge,"Random.Uniform(45,90)"
LRP296,22.087694100000004,92.088583,,,,291.79400000000004,roadpoint,0
LRP296a,22.0260045474972,92.1026967443826,2.0,A,100662.0,299.756,bridge,"Random.Uniform(10,20)"
LRP296b,22.0204980278439,92.1014277681473,10.0,A,100664.0,300.406,bridge,"Random.Uniform(15,60)"
LRP297,22.0826104,92.0958886,,,,292.758,roadpoint,0
LRP297a,22.081166,92.09827740000001,,,,293.058,roadpoint,0
LRP298,22.075221600000003,92.1001944,,,,293.758,roadpoint,0
LRP298a,22.0078200503225,92.0927765812903,3.0,A,100665.0,302.237,bridge,"Random.Uniform(10,20)"
LRP298b,22.0698049,92.104,,,,294.495,roadpoint,0
LRP299,22.0686938,92.10525,,,,294.672,roadpoint,0
LRP299a,22.0041726139784,92.0905686346236,12.6,A,100667.0,302.729,bridge,"Random.Uniform(15,60)"
LRP299b,22.0638611,92.1070833,,,,295.283,roadpoint,0
LRP299c,22.00042964,92.0883193766666,6.2,A,100669.0,303.237,bridge,"Random.Uniform(10,20)"
LRP300,22.0604722,92.1078611,,,,295.672,roadpoint,0
LRP300a,21.9958359641681,92.0874589126142,3.0,A,100670.0,303.782,bridge,"Random.Uniform(10,20)"
LRP300b,21.9957410021937,92.0874460645338,12.4,A,100673.0,303.793,bridge,"Random.Uniform(15,60)"
LRP300d,21.9922334387096,92.0863582073732,58.5,A,121125.0,304.217,bridge,"Random.Uniform(45,90)"
LRP301,22.0516944,92.10902779999999,,,,296.672,roadpoint,0
LRP301a,21.990280244375,92.08568596625,14.2,A,100677.0,304.449,bridge,"Random.Uniform(15,60)"
LRP301b,21.9870408741379,92.0839943655172,22.0,B,121129.0,304.857,bridge,"Random.Uniform(15,60)"
LRP301b,21.9870408741379,92.0839943655172,24.2,A,100679.0,304.857,bridge,"Random.Uniform(15,60)"
LRP301c,22.0443052,92.1073056,,,,297.536,roadpoint,0
LRP302,22.043444100000002,92.1063056,,,,297.672,roadpoint,0
LRP302a,21.9819040437735,92.080773326415,22.5,A,100698.0,305.527,bridge,"Random.Uniform(15,60)"
LRP302a,21.9819040437735,92.080773326415,22.4,B,121132.0,305.527,bridge,"Random.Uniform(15,60)"
LRP302c,21.9804623633858,92.0788716271653,18.7,A,100699.0,305.794,bridge,"Random.Uniform(15,60)"
LRP302e,21.979298574269,92.0758492263157,3.5,A,100712.0,306.139,bridge,"Random.Uniform(10,20)"
LRP303,22.037083,92.1039722,,,,298.464,roadpoint,0
LRP303a,21.9738684029498,92.0683204789577,2.5,A,100719.0,307.229,bridge,"Random.Uniform(10,20)"
LRP303b,22.028916,92.10355559999999,,,,299.409,roadpoint,0
LRP304,22.028443799999998,92.10327779999999,,,,299.464,roadpoint,0
LRP304a,22.0283327,92.1031944,,,,299.483,roadpoint,0
LRP304b,21.9689581196808,92.0641501117021,1.5,A,100713.0,307.981,bridge,"Random.Uniform(10,20)"
LRP305,22.020666000000002,92.1015556,,,,300.382,roadpoint,0
LRP305a,21.9622138572549,92.0633168764705,22.4,A,121133.0,308.652,bridge,"Random.Uniform(15,60)"
LRP305c,21.9592401112903,92.0652791298387,8.2,A,100697.0,309.038,bridge,"Random.Uniform(10,20)"
LRP306,22.0153056,92.094833,,,,301.319,roadpoint,0
LRP306a,21.9580321636363,92.0663932818182,3.0,A,100695.0,309.355,bridge,"Random.Uniform(10,20)"
LRP306b,21.9520795406909,92.0678138084453,22.3,B,121135.0,309.971,bridge,"Random.Uniform(15,60)"
LRP306b,21.9520795406909,92.0678138084453,22.4,A,100694.0,309.971,bridge,"Random.Uniform(15,60)"
LRP307,22.0074167,92.09249969999999,,,,302.298,roadpoint,0
LRP307a,21.9453993720173,92.0669286609544,1.4,A,100693.0,310.723,bridge,"Random.Uniform(10,20)"
LRP307b,21.9999441,92.08802740000002,,,,303.303,roadpoint,0
LRP308,21.999833,92.0879997,,,,303.319,roadpoint,0
LRP308a,21.9360290154471,92.0625427235772,4.5,A,100691.0,311.886,bridge,"Random.Uniform(10,20)"
LRP308b,21.9339454415019,92.0616661541501,9.3,A,100690.0,312.138,bridge,"Random.Uniform(10,20)"
LRP308c,21.991388600000004,92.086083,,,,304.317,roadpoint,0
LRP308d,21.9908886,92.0859163,,,,304.377,roadpoint,0
LRP309,21.990721899999997,92.0858608,,,,304.39599999999996,roadpoint,0
LRP309a,21.9323086726114,92.0608009579617,4.5,A,100689.0,312.354,bridge,"Random.Uniform(10,20)"
LRP309b,21.93038125,92.0596840375,4.7,A,100688.0,312.609,bridge,"Random.Uniform(10,20)"
LRP309c,21.9860552,92.0834441,,,,304.986,roadpoint,0
LRP310,21.982971600000003,92.0817771,,,,305.375,roadpoint,0
LRP310a,21.9179119605128,92.0597362988034,2.0,A,100687.0,313.947,bridge,"Random.Uniform(10,20)"
LRP310b,21.9167591663366,92.0599899313531,3.0,A,100686.0,314.144,bridge,"Random.Uniform(10,20)"
LRP310c,21.979888199999998,92.0778327,,,,305.91900000000004,roadpoint,0
LRP310d,21.9789716,92.07474930000001,,,,306.26099999999997,roadpoint,0
LRP311,21.9781104,92.0739993,,,,306.394,roadpoint,0
LRP311a,21.9140727206278,92.0605472089686,4.0,A,114960.0,314.502,bridge,"Random.Uniform(10,20)"
LRP311b,21.909622912133,92.0605661266144,9.2,A,114961.0,315.009,bridge,"Random.Uniform(10,20)"
LRP312,21.9729438,92.0670827,,,,307.411,roadpoint,0
LRP312a,21.972082699999998,92.06572220000001,,,,307.582,roadpoint,0
LRP312b,21.967666,92.0635,,,,308.14599999999996,roadpoint,0
LRP313,21.9654167,92.0625556,,,,308.411,roadpoint,0
LRP313a,21.9620278,92.0633611,,,,308.666,roadpoint,0
LRP313b,21.8910236519337,92.0597010756906,13.64,A,101238.0,317.001,bridge,"Random.Uniform(15,60)"
LRP313c,21.9590833,92.0653889,,,,309.059,roadpoint,0
LRP314,21.9578333,92.0665833,,,,309.411,roadpoint,0
LRP314a,21.8812215213685,92.0590015447779,9.3,A,100684.0,318.11,bridge,"Random.Uniform(10,20)"
LRP314b,21.9516111,92.0678604,,,,310.017,roadpoint,0
LRP314c,21.9514444,92.0678604,,,,310.038,roadpoint,0
LRP315,21.948944100000002,92.06752709999999,,,,310.341,roadpoint,0
LRP315a,21.8751197401574,92.0591098413385,3.0,A,100682.0,318.796,bridge,"Random.Uniform(10,20)"
LRP316,21.940583,92.06438890000001,,,,311.341,roadpoint,0
LRP316a,21.8628351415656,92.0594848712238,3.0,A,100681.0,320.189,bridge,"Random.Uniform(10,20)"
LRP316b,21.9333608,92.0614167,,,,312.209,roadpoint,0
LRP317,21.932221600000002,92.06075,,,,312.366,roadpoint,0
LRP317a,21.8599725797297,92.0601907085585,56.4,A,100680.0,320.513,bridge,"Random.Uniform(45,90)"
LRP317a,21.8599725797297,92.0601907085585,56.2,C,120362.0,320.513,bridge,"Random.Uniform(45,90)"
LRP317b,21.929610399999998,92.05927779999999,,,,312.70799999999997,roadpoint,0
LRP318,21.9235827,92.0585,,,,313.381,roadpoint,0
LRP318a,21.8529287900552,92.0609576198894,14.3,A,100403.0,321.305,bridge,"Random.Uniform(15,60)"
LRP318b,21.8508595323144,92.0609491344978,2.1,A,114230.0,321.536,bridge,"Random.Uniform(10,20)"
LRP319,21.9148333,92.0604722,,,,314.416,roadpoint,0
LRP319a,21.8429700741784,92.0635984638497,4.5,A,100404.0,322.5,bridge,"Random.Uniform(10,20)"
LRP319b,21.8403935683229,92.0649325472049,3.0,A,100406.0,322.823,bridge,"Random.Uniform(10,20)"
LRP320,21.9059444,92.0609167,,,,315.42,roadpoint,0
LRP320a,21.8341033152866,92.0682735910828,15.8,A,114232.0,323.619,bridge,"Random.Uniform(15,60)"
LRP321,21.896999700000002,92.0612222,,,,316.293,roadpoint,0
LRP321a,21.8280258214285,92.0713035547619,7.3,A,100411.0,324.331,bridge,"Random.Uniform(10,20)"
LRP321b,21.8257831806122,92.0723466282313,46.0,A,100409.0,324.607,bridge,"Random.Uniform(15,60)"
LRP321b,21.8257831806122,92.0723466282313,45.0,C,120363.0,324.607,bridge,"Random.Uniform(15,60)"
LRP321d,21.8211428750483,92.0740201388781,12.4,A,100413.0,325.153,bridge,"Random.Uniform(15,60)"
LRP322,21.888388600000003,92.0600833,,,,317.29900000000004,roadpoint,0
LRP322a,21.8181692602209,92.0739442353591,14.0,A,100415.0,325.49,bridge,"Random.Uniform(15,60)"
LRP323,21.879416,92.0590833,,,,318.311,roadpoint,0
LRP323a,21.874916,92.0591111,,,,318.819,roadpoint,0
LRP323b,21.8034238025641,92.0772322128205,14.0,A,100417.0,327.312,bridge,"Random.Uniform(15,60)"
LRP324,21.870499300000002,92.05913890000001,,,,319.32,roadpoint,0
LRP324a,21.8625,92.0595,,,,320.22700000000003,roadpoint,0
LRP325,21.8616389,92.0596111,,,,320.32,roadpoint,0
LRP325a,21.787854008387,92.0788540064516,20.6,A,100416.0,329.084,bridge,"Random.Uniform(15,60)"
LRP325b,21.859222199999998,92.06044440000001,,,,320.601,roadpoint,0
LRP325c,21.786997484,92.0789493159999,21.0,A,100418.0,329.181,bridge,"Random.Uniform(15,60)"
LRP326,21.85275,92.06097220000001,,,,321.325,roadpoint,0
LRP326a,21.7841953311111,92.0792425355555,14.2,B,100419.0,329.499,bridge,"Random.Uniform(15,60)"
LRP326b,21.8505,92.0609444,,,,321.575,roadpoint,0
LRP327,21.844138600000004,92.0628056,,,,322.34,roadpoint,0
LRP327a,21.7735339222222,92.0839144733333,15.7,A,100421.0,330.931,bridge,"Random.Uniform(15,60)"
LRP327b,21.8399719,92.06513890000001,,,,322.875,roadpoint,0
LRP328,21.836305199999998,92.06741600000001,,,,323.357,roadpoint,0
LRP328a,21.7715943354948,92.0821099546075,294.15,D,120364.0,331.259,bridge,"Random.Triangular(60,120,240)"
LRP328a,21.7715943354948,92.0821099546075,300.0,C,114233.0,331.259,bridge,"Random.Triangular(60,120,240)"
LRP328b,21.8322216,92.0689993,,,,323.842,roadpoint,0
LRP329,21.8280827,92.07127709999999,,,,324.324,roadpoint,0
LRP329a,21.8256938,92.07238819999999,,,,324.618,roadpoint,0
LRP329b,21.8252771,92.07255490000001,,,,324.666,roadpoint,0
LRP329c,21.8208882,92.07411040000001,,,,325.183,roadpoint,0
LRP330,21.819527100000002,92.0741382,,,,325.332,roadpoint,0
LRP330a,21.8179716,92.073916,,,,325.513,roadpoint,0
LRP331,21.811944399999998,92.0776382,,,,326.344,roadpoint,0
LRP331a,21.7401466184971,92.0826243745664,9.3,B,100422.0,335.192,bridge,"Random.Uniform(10,20)"
LRP331b,21.8031389,92.0772493,,,,327.344,roadpoint,0
LRP331c,21.803027800000002,92.07727709999999,,,,327.35900000000004,roadpoint,0
LRP332,21.802916699999997,92.07727709999999,,,,327.369,roadpoint,0
LRP332a,21.7385629191489,92.0831876319149,14.0,A,100423.0,335.38,bridge,"Random.Uniform(15,60)"
LRP332b,21.7326068595588,92.0837488330882,5.2,A,100425.0,336.054,bridge,"Random.Uniform(10,20)"
LRP332c,21.7309878314917,92.0838156441988,38.8,A,100437.0,336.237,bridge,"Random.Uniform(15,60)"
LRP332c,21.7309878314917,92.0838156441988,38.4,C,120365.0,336.237,bridge,"Random.Uniform(15,60)"
LRP333,21.794194100000002,92.07838819999999,,,,328.36199999999997,roadpoint,0
LRP333a,21.7240739341074,92.083544148476,12.6,A,100405.0,337.019,bridge,"Random.Uniform(15,60)"
LRP333b,21.7864997,92.07902709999999,,,,329.23699999999997,roadpoint,0
LRP334,21.7853052,92.079166,,,,329.375,roadpoint,0
LRP334a,21.7836941,92.0792771,,,,329.555,roadpoint,0
LRP335,21.778249300000002,92.08405520000001,,,,330.374,roadpoint,0
LRP335a,21.7092513759013,92.0806750603415,12.8,A,100407.0,338.859,bridge,"Random.Uniform(15,60)"
LRP335b,21.7758049,92.0851108,,,,330.67900000000003,roadpoint,0
LRP335c,21.773721600000002,92.08405520000001,,,,330.874,roadpoint,0
LRP335d,21.7732771,92.0837219,,,,331.009,roadpoint,0
LRP336,21.7713049,92.0818327,,,,331.30199999999996,roadpoint,0
LRP336a,21.7028300370967,92.0786456251612,9.3,A,100408.0,339.648,bridge,"Random.Uniform(10,20)"
LRP336b,21.7693327,92.07941600000001,,,,331.63699999999994,roadpoint,0
LRP336c,21.7664722,92.0767771,,,,332.066,roadpoint,0
LRP337,21.764638899999998,92.075916,,,,332.30199999999996,roadpoint,0
LRP337a,21.7596389,92.0764993,,,,332.87699999999995,roadpoint,0
LRP338,21.754694399999998,92.0770271,,,,333.43,roadpoint,0
LRP339,21.746638600000004,92.080916,,,,334.43199999999996,roadpoint,0
LRP339a,21.676279289928,92.0768074748201,59.6,A,100410.0,342.77,bridge,"Random.Uniform(45,90)"
LRP339a,21.676279289928,92.0768074748201,58.57,C,120369.0,342.77,bridge,"Random.Uniform(45,90)"
LRP339c,21.6721049602836,92.0763992531915,14.0,A,100412.0,343.243,bridge,"Random.Uniform(15,60)"
LRP340,21.738083,92.0834163,,,,335.43800000000005,roadpoint,0
LRP340a,21.6629404415143,92.075071645953,3.5,A,101050.0,344.209,bridge,"Random.Uniform(10,20)"
LRP340b,21.7315827,92.0838052,,,,336.16900000000004,roadpoint,0
LRP340c,21.729999300000003,92.083833,,,,336.35,roadpoint,0
LRP340d,21.729638199999997,92.083833,,,,336.389,roadpoint,0
LRP341,21.7290271,92.0838608,,,,336.458,roadpoint,0
