id,condition,lon,lat,average_delay
2118,A,91.0626727449541,23.7144097669724,0.0
2121,A,91.0659238080679,23.7170942278131,0.0
2124,B,91.0713290078947,23.7214400894736,0.0
2128,A,91.0759599153061,23.724717610204,0.0
2133,B,91.0806945739938,23.7319009767801,0.0
2136,A,91.0927929893408,23.7506772992987,0.0
2141,A,91.0972766597014,23.7546766537313,0.0
2144,B,91.0993658110062,23.7564383509433,0.0
2149,A,91.1038290375,23.7602647328125,0.0
2151,A,91.1138816821768,23.7690411118367,0.0
2155,C,91.1196976773195,23.7741250240549,0.0
2159,B,91.1277111458333,23.7808685333333,0.0
2162,B,91.1321336329411,23.7838311994117,0.0
2166,A,91.1426418571709,23.790634972888,0.0
2169,A,91.1456018225806,23.7925664032258,0.0
2172,B,91.1496333468933,23.7993621932004,0.0
2175,B,91.1510109740113,23.8052032218455,0.0
2178,B,91.1525916439024,23.8128512780487,0.0
2183,B,91.1549145893896,23.828311880845,0.0
2186,A,91.1552750851985,23.8307622812274,0.0
2191,B,91.1569792363636,23.8433132090909,0.0
2195,A,91.1564064449375,23.8591413083217,0.0
2199,B,91.1536961703703,23.8618306259259,0.0
2201,C,91.1498322192164,23.8648880315298,0.0
2205,B,91.1409041702282,23.8749941691908,0.0
2211,A,91.1348459710059,23.8853489295858,0.0
2213,A,91.1321742735294,23.8895347735294,0.0
2215,C,91.1310313021008,23.8929316116246,0.0
2221,A,91.1265059537313,23.9037118313432,0.0
2224,A,91.1233226442307,23.913259581065,0.0
2227,A,91.1205320224242,23.921686040606,0.0
2231,B,91.1192338627907,23.9256180593023,0.0
2233,D,91.1168121455635,23.9328134045563,0.0
2237,B,91.1168502819112,23.9472357303754,0.0
2240,C,91.116861673913,23.9529335260869,67.44726898098335
2250,A,91.1013978806034,23.9679353219827,0.0
2257,C,91.109389610084,23.9987492949579,0.0
2262,A,91.1087472335038,24.006973103069,0.0
2263,B,91.1093858267532,24.0102985311688,0.0
2266,A,91.1098735017857,24.0143670857142,0.0
2270,B,91.1118705048128,24.0245823385026,0.0
2273,A,91.1140799386635,24.0426882295942,0.0
2277,A,91.3961485620224,23.009361697528,0.0
2279,B,91.3955118680898,23.0093022701123,0.0
2283,C,91.3741733526627,23.0098384198224,0.0
2288,B,91.3553213033333,23.00486624,0.0
2294,A,91.339993435,22.98388297,0.0
2297,A,91.3383410394736,22.9831354973684,0.0
2302,C,91.3345594866043,22.9725664333333,0.0
2304,A,91.3331859341836,22.9621618217687,0.0
2308,A,91.3271586005333,22.9546105173333,0.0
2313,C,91.318005224375,22.9473724525,0.0
2318,C,91.2988712474048,22.9377824401384,0.0
2324,A,91.2783565768595,22.9406775950413,0.0
2330,A,91.2660078638484,22.9436162237609,0.0
2331,B,91.2636935955224,22.9440589671641,0.0
2335,C,91.2436016935216,22.9518106674418,0.0
2338,C,91.234092125375,22.9571669815,0.0
2343,B,91.2240221080708,22.9574308844488,0.0
2347,A,91.2099171100323,22.9549506453074,0.0
2352,C,91.1883939975609,22.9526646268292,0.0
2355,A,91.1761586894899,22.9499684924265,0.0
2359,B,91.1599462136111,22.9483211833333,0.0
2362,C,91.1496474235294,22.9476941,0.0
2365,B,91.1430588514018,22.9472470542056,0.0
2369,A,91.1260321333333,22.9459525242424,0.0
2377,B,91.1127623422764,22.9451020481707,0.0
2381,A,91.104453648309,22.9406700125474,0.0
2382,A,91.1041743657458,22.9362668298342,0.0
2386,C,91.104168539926,22.9342244369685,0.0
2390,B,91.1032458267924,22.9256782339622,0.0
2393,B,91.1023406859574,22.9210135531914,0.0
2397,D,91.101540877913,22.9097675528695,0.0
2399,A,91.0999670297674,22.9033930767441,0.0
2410,C,91.0969029620689,22.8713671275862,0.0
2413,A,91.0970645,22.8674438,0.0
2418,A,91.0969575561538,22.8644948384615,0.0
2420,B,91.0962115705882,22.8607331215686,0.0
2426,B,91.0970113935135,22.8471995091891,0.0
2427,A,91.0992446418604,22.8385164697674,0.0
2429,B,91.0998638767441,22.8365042056847,0.0
2431,A,91.1006688726053,22.8319003302681,0.0
2440,C,90.5467174752,23.6906082999999,0.0
2442,A,90.5514491,23.69915705,0.0
2445,A,90.5594803060283,23.7070840042553,0.0
2449,A,90.5698255482758,23.7159717017241,0.0
2454,A,90.5830848845744,23.7274051106382,0.0
2456,A,90.5869127247524,23.7307182495049,0.0
2481,A,90.5663002303,23.8167737889,0.0
2483,A,90.5658311477,23.8185418251,0.0
2485,A,90.56447829088,23.82369723648,0.0
2489,A,90.5602806,23.8355697727272,0.0
2494,A,90.5483091571428,23.8370714802955,0.0
2497,A,90.5460680857142,23.8361699204433,0.0
2499,A,90.5390552086956,23.8361566434782,0.0
2500,A,90.5376107768115,23.8377476173913,0.0
2501,A,90.5349312661971,23.8406846291933,0.0
2504,A,90.5300450827232,23.8459770761346,0.0
2506,A,90.5231528789473,23.8536842210526,0.0
2507,A,90.5196998343594,23.8575924656405,0.0
2516,A,90.5065461963249,23.8716508911025,0.0
2517,A,90.504749175822,23.8750783572533,0.0
2519,A,90.5027817831721,23.8788307750483,0.0
2521,A,90.4989862071428,23.8841649488095,0.0
2525,A,90.4963353644067,23.8856211559322,0.0
2527,A,90.4927756864406,23.8858911498789,0.0
2529,A,90.4862561908,23.8877957956,0.0
2530,A,90.4840617126,23.8922016082,0.0
2536,A,90.4819416376425,23.9000311163498,0.0
2539,A,90.4798911319999,23.9039881298947,0.0
2540,A,90.479198144,23.9060116608421,0.0
2542,A,90.4768658055045,23.9087810798165,0.0
2549,A,90.4630523696428,23.9221201867857,0.0
2551,A,90.4623888625,23.9224368625,0.0
2554,A,90.459158330597,23.9240826776119,0.0
2556,A,90.4547073662686,23.9275104349253,0.0
2559,A,90.4503186477612,23.9318303820895,0.0
2566,A,90.4378418447941,23.9413308513317,0.0
2567,A,90.4337640512776,23.9439225614991,0.0
2569,A,90.4296521268551,23.9459245869257,0.0
2571,A,90.4271704026499,23.9469564729428,0.0
2572,A,90.4245716433751,23.9479826676429,0.0
2575,A,90.4188995177489,23.9490639294372,0.0
2576,A,90.4160247248917,23.9494478437229,0.0
2578,A,90.4122093535714,23.950303375,0.0
2580,A,90.4049331287234,23.9520916858156,0.0
2583,A,90.4018066429687,23.9554939148437,0.0
2604,B,90.5157713121621,23.7180650594594,0.0
2623,C,90.5689207170731,23.7853886,0.0
2626,A,90.5739290696261,23.7889337462616,0.0
2630,B,90.5808413907407,23.7976774888888,0.0
2633,B,90.5868510651515,23.8043535636363,0.0
2636,A,90.5946881518201,23.8141318216274,0.0
2641,C,90.5980362409091,23.8175902727272,0.0
2642,C,90.6041620474358,23.8240644910256,0.0
2645,A,90.6093124878048,23.8296726621951,0.0
2648,B,90.6158002716577,23.8361761919786,0.0
2652,A,90.6225475748148,23.8420215152592,0.0
2654,A,90.6272545388217,23.8455601296072,0.0
2657,A,90.6315629367069,23.8498411622356,0.0
2660,B,90.6386719605831,23.8552059112311,0.0
2664,A,90.6523555436532,23.8551351154798,0.0
2666,A,90.65862330625,23.85482810625,0.0
2668,A,90.6636239691729,23.8544541010025,0.0
2671,A,90.6674320528169,23.8538887225352,0.0
2678,A,90.6666340974155,23.8777000377733,0.0
2680,A,90.6664902774193,23.8821253296774,0.0
2686,B,90.6671215770186,23.8936715910973,0.0
2688,B,90.6720957695279,23.8944074858369,0.0
2689,C,90.6744398613725,23.8952390502941,0.0
2693,A,90.68532964,23.9052630964179,0.0
2701,A,90.6971526,23.9219850495049,0.0
2703,A,90.6994088524503,23.9240587152317,0.0
2707,A,90.7049377079207,23.931131565594,0.0
2709,B,90.7082789089108,23.9349686331683,0.0
2711,C,90.7099972916905,23.9397914928366,0.0
2714,A,90.7101259086419,23.9433782305555,0.0
2717,A,90.7111084978549,23.9461092865168,0.0
2720,A,90.7151372139938,23.9534068022471,0.0
2723,A,90.7166429961178,23.9561707439089,0.0
2725,A,90.7189657170013,23.9603680732262,0.0
2728,B,90.7209383751938,23.9639584596899,0.0
2729,A,90.722087436914,23.9659905115234,0.0
2733,A,90.7248602101737,23.970321226799,0.0
2734,B,90.7269674786885,23.972844874473,0.0
2737,B,90.7294643364705,23.975807317647,0.0
2739,A,90.7314758677469,23.9781330395061,0.0
